"license","year","name","address","lon","lat","quadrant","subhood","firstYr"
"ABRA000826",2008,"armands chicago pizzeria","4231 WISCONSIN AVE NW, Washington DC",-77.0772812,38.9441733,"NW","North Cleveland Park",2008
"ABRA000826",2009,"armands chicago pizzeria","4231 WISCONSIN AVE NW, Washington DC",-77.0772812,38.9441733,"NW","North Cleveland Park",2008
"ABRA000826",2010,"armands chicago pizzeria","4231 WISCONSIN AVE NW, Washington DC",-77.0772812,38.9441733,"NW","North Cleveland Park",2008
"ABRA000826",2011,"armands chicago pizzeria","4231 WISCONSIN AVE NW, Washington DC",-77.0772812,38.9441733,"NW","North Cleveland Park",2008
"ABRA000826",2012,"armands chicago pizzeria","4231 WISCONSIN AVE NW, Washington DC",-77.0772812,38.9441733,"NW","North Cleveland Park",2008
"ABRA000850",2008,"la chaumiere","2813 M ST NW, Washington DC",-77.0574684,38.9055275,"NW","East Village Georgetown",2008
"ABRA000850",2009,"la chaumiere","2813 M ST NW, Washington DC",-77.0574684,38.9055275,"NW","East Village Georgetown",2008
"ABRA000850",2010,"la chaumiere","2813 M ST NW, Washington DC",-77.0574684,38.9055275,"NW","East Village Georgetown",2008
"ABRA000850",2011,"la chaumiere","2813 M ST NW, Washington DC",-77.0574684,38.9055275,"NW","East Village Georgetown",2008
"ABRA000850",2012,"la chaumiere","2813 M ST NW, Washington DC",-77.0574684,38.9055275,"NW","East Village Georgetown",2008
"ABRA000850",2013,"la chaumiere","2813 M ST NW, Washington DC",-77.0574684,38.9055275,"NW","East Village Georgetown",2008
"ABRA000850",2014,"la chaumiere","2813 M ST NW, Washington DC",-77.0574684,38.9055275,"NW","East Village Georgetown",2008
"ABRA000850",2015,"la chaumiere","2813 M ST NW, Washington DC",-77.0574684,38.9055275,"NW","East Village Georgetown",2008
"ABRA000850",2016,"la chaumiere","2813 M ST NW, Washington DC",-77.0574684,38.9055275,"NW","East Village Georgetown",2008
"ABRA000864",2008,"mr. smith's","3104 M ST NW, Washington DC",-77.0613965,38.9049925,"NW","Waterfront Georgetown",2008
"ABRA000864",2009,"mr. smith's","3104 M ST NW, Washington DC",-77.0613965,38.9049925,"NW","Waterfront Georgetown",2008
"ABRA000864",2010,"mr. smith's","3104 M ST NW, Washington DC",-77.0613965,38.9049925,"NW","Waterfront Georgetown",2008
"ABRA000864",2011,"mr. smith's","3104 M ST NW, Washington DC",-77.0613965,38.9049925,"NW","Waterfront Georgetown",2008
"ABRA000864",2012,"mr. smith's","3104 M ST NW, Washington DC",-77.0613965,38.9049925,"NW","Waterfront Georgetown",2008
"ABRA000864",2013,"mr. smith's","3104 M ST NW, Washington DC",-77.0613965,38.9049925,"NW","Waterfront Georgetown",2008
"ABRA000864",2014,"mr. smith's","3104 M ST NW, Washington DC",-77.0613965,38.9049925,"NW","Waterfront Georgetown",2008
"ABRA000864",2015,"mr. smith's","3104 M ST NW, Washington DC",-77.0613965,38.9049925,"NW","Waterfront Georgetown",2008
"ABRA000869",2008,"charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2008
"ABRA000869",2009,"charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2008
"ABRA000869",2010,"charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2008
"ABRA000869",2011,"charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2008
"ABRA000869",2012,"charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2008
"ABRA000869",2013,"charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2008
"ABRA000869",2014,"charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2008
"ABRA000869",2015,"charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2008
"ABRA000869",2016,"charlies","7307 GEORGIA AVE NW, Washington DC",-77.0262011,38.978606,"NW","Takoma",2008
"ABRA000882",2008,"taj mahal restaurant","1327 CONNECTICUT AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2008
"ABRA000882",2009,"taj mahal restaurant","1327 CONNECTICUT AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2008
"ABRA000882",2010,"taj mahal restaurant","1327 CONNECTICUT AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2008
"ABRA000882.1",2011,"fiesta restaurant and lounge","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2011
"ABRA000882.1",2012,"fiesta restaurant and lounge","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2011
"ABRA000882.1",2013,"fiesta restaurant and lounge","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2011
"ABRA000882.1",2014,"fiesta restaurant and lounge","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2011
"ABRA000882.2",2015,"the manor","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2015
"ABRA000882.2",2016,"the manor","1327 Connecticut AVE NW, Washington DC",-77.0420911,38.9080622,"NW","Dupont Circle",2015
"ABRA000888",2008,"4th estate grill","1101 17TH ST NW, Washington DC",-77.0380842,38.9040932,"NW","Downtown",2008
"ABRA000888",2009,"4th estate grill","1101 17TH ST NW, Washington DC",-77.0380842,38.9040932,"NW","Downtown",2008
"ABRA000889",2008,"dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008
"ABRA000889",2009,"dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008
"ABRA000889",2010,"dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008
"ABRA000889",2011,"dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008
"ABRA000889",2012,"dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008
"ABRA000889",2012,"dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008
"ABRA000889",2013,"dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008
"ABRA000889",2014,"dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008
"ABRA000889",2015,"dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008
"ABRA000889",2016,"dancing crab","4615 41ST ST NW, Washington DC",-77.0800008,38.9501482,"NW","Tenleytown",2008
"ABRA000899",2008,"the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2008
"ABRA000899",2009,"the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2008
"ABRA000899",2010,"the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2008
"ABRA000899",2011,"the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2008
"ABRA000899",2012,"the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2008
"ABRA000899",2013,"the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2008
"ABRA000899",2014,"the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2008
"ABRA000899",2015,"the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2008
"ABRA000899",2016,"the good guys restaurant","2311 WISCONSIN AVE NW, Washington DC",-77.0714116,38.9206634,"NW","Glover Park",2008
"ABRA000909",2008,"omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2008
"ABRA000909",2009,"omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2008
"ABRA000909",2010,"omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2008
"ABRA000909",2011,"omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2008
"ABRA000909",2012,"omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2008
"ABRA000909",2013,"omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2008
"ABRA000909",2014,"omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2008
"ABRA000909",2015,"omega","2123 TWINING CT NW, Washington DC",-77.0476554,38.909195,"NW","Dupont Circle",2008
"ABRA000911",2008,"shanghai gardens","4469 CONNECTICUT AVE NW, Washington DC",-77.064854,38.947389,"NW","Forest Hills",2008
"ABRA000911",2009,"shanghai gardens","4469 CONNECTICUT AVE NW, Washington DC",-77.064854,38.947389,"NW","Forest Hills",2008
"ABRA000911",2010,"shanghai gardens","4469 CONNECTICUT AVE NW, Washington DC",-77.064854,38.947389,"NW","Forest Hills",2008
"ABRA000916",2008,"the guards","2915 M ST NW, Washington DC",-77.0586012,38.9054729,"NW","East Village Georgetown",2008
"ABRA000916",2009,"the guards","2915 M ST NW, Washington DC",-77.0586012,38.9054729,"NW","East Village Georgetown",2008
"ABRA000916",2010,"the guards","2915 M ST NW, Washington DC",-77.0586012,38.9054729,"NW","East Village Georgetown",2008
"ABRA000916",2011,"the guards","2915 M ST NW, Washington DC",-77.0586012,38.9054729,"NW","East Village Georgetown",2008
"ABRA000916",2012,"the guards","2915 M ST NW, Washington DC",-77.0586012,38.9054729,"NW","East Village Georgetown",2008
"ABRA000927",2008,"mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2008
"ABRA000927",2009,"mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2008
"ABRA000927",2010,"mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2008
"ABRA000927",2011,"mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2008
"ABRA000927",2012,"mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2008
"ABRA000927",2013,"mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2008
"ABRA000927",2014,"mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2008
"ABRA000927",2015,"mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2008
"ABRA000927",2016,"mr. smith's of georgetown","3205 K ST NW, Washington DC",-77.063129,38.902812,"NW","Waterfront Georgetown",2008
"ABRA000931",2008,"archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931",2009,"archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931",2010,"archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931",2011,"archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931",2012,"archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931",2013,"archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931",2014,"archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931",2015,"archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931",2016,"archibald's","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931.1",2008,"fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931.1",2009,"fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931.1",2010,"fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931.1",2011,"fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931.1",2012,"fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931.1",2013,"fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931.1",2014,"fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931.1",2015,"fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000931.1",2016,"fast eddies billiards cafe","1520 K ST NW, Washington DC",-77.0356638,38.9022305,"NW","Downtown",2008
"ABRA000939",2008,"kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2008
"ABRA000939",2009,"kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2008
"ABRA000939",2010,"kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2008
"ABRA000939",2011,"kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2008
"ABRA000939",2012,"kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2008
"ABRA000939",2013,"kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2008
"ABRA000939",2014,"kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2008
"ABRA000939",2015,"kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2008
"ABRA000939",2016,"kellys irish times","14 F ST NW, Washington DC",-77.009797,38.897055,"NW","Downtown",2008
"ABRA000964",2008,"hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2008
"ABRA000964",2009,"hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2008
"ABRA000964",2010,"hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2008
"ABRA000964",2011,"hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2008
"ABRA000964",2012,"hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2008
"ABRA000964",2013,"hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2008
"ABRA000964",2014,"hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2008
"ABRA000964",2015,"hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2008
"ABRA000964",2016,"hawk 'n dove","329 PENNSYLVANIA AVE SE, Washington DC",-77.0012272,38.8863627,"SE","Capitol Hill",2008
"ABRA000979",2008,"restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2008
"ABRA000979",2009,"restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2008
"ABRA000979",2010,"restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2008
"ABRA000979",2011,"restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2008
"ABRA000979",2012,"restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2008
"ABRA000979",2013,"restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2008
"ABRA000979",2014,"restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2008
"ABRA000979",2015,"restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2008
"ABRA000979",2016,"restaurant nora","2130 FLORIDA AVE NW, Washington DC",-77.047404,38.9128178,"NW","Sheridan-Kalorama",2008
"ABRA000985",2008,"hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2008
"ABRA000985",2009,"hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2008
"ABRA000985",2010,"hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2008
"ABRA000985",2011,"hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2008
"ABRA000985",2012,"hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2008
"ABRA000985",2013,"hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2008
"ABRA000985",2014,"hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2008
"ABRA000985",2015,"hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2008
"ABRA000985",2016,"hitching post restaurant","200 UPSHUR ST NW, Washington DC",-77.0138061,38.9420384,"NW","Petworth",2008
"ABRA001015",2008,"magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2008
"ABRA001015",2009,"magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2008
"ABRA001015",2010,"magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2008
"ABRA001015",2011,"magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2008
"ABRA001015",2012,"magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2008
"ABRA001015",2013,"magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2008
"ABRA001015",2014,"magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2008
"ABRA001015",2015,"magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2008
"ABRA001015",2016,"magic gourd restaurant","528 23RD ST NW, Washington DC",-77.0510873,38.8967322,"NW","Foggy Bottom",2008
"ABRA001104",2008,"the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2008
"ABRA001104",2009,"the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2008
"ABRA001104",2010,"the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2008
"ABRA001104",2011,"the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2008
"ABRA001104",2012,"the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2008
"ABRA001104",2013,"the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2008
"ABRA001104",2014,"the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2008
"ABRA001104",2015,"the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2008
"ABRA001104",2016,"the abbey rathskeller","700 FLORIDA AVE NE, Washington DC",-76.9962165,38.9053224,"NE","Gallaudet University",2008
"ABRA001107",2008,"madhatter restaurant","1831 M ST NW, Washington DC",-77.0429845,38.9058503,"NW","Dupont Circle",2008
"ABRA001107",2009,"madhatter restaurant","1831 M ST NW, Washington DC",-77.0429845,38.9058503,"NW","Dupont Circle",2008
"ABRA001151",2008,"the washington palm","1225 19TH ST NW, Washington DC",-77.043036,38.906653,"NW","Dupont Circle",2008
